date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:51:04	5751/5751	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Oct%202022%2018:19:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
14:51:04	494665/494665	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:23:01%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
14:51:05	6083/6083	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2012:47:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
14:51:05	96645/96645	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2013:34:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
14:51:06	400960/400960	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:20:37%20GMT	https://www.classcentral.com/report/free-certificates/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
14:51:06	93874/93874	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2020:45:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
14:51:06	6773/6773	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2009:13:57%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
14:51:06	177372/177372	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:20:33%20GMT	https://www.classcentral.com/report/free-google-certifications/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
14:51:07	29596/29596	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Feb%202023%2022:48:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	C:/Users/Kwesi/Desktop/trial/classcentral/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
14:51:08	847321/847321	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:10%20GMT	https://www.classcentral.com/starting-this-month	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
14:51:08	374/374	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Feb%202023%2022:51:11%20GMT	https://www.classcentral.com/new-online-courses	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
14:51:10	796122/796122	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:12%20GMT	https://www.classcentral.com/new-online-courses/january-2023	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
14:51:10	498/498	---MC-	302	error ('Found')	text/html	date:Thu,%2002%20Feb%202023%2022:51:13%20GMT	https://www.classcentral.com/most-popular-courses	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
14:51:11	123837/123837	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2014:20:36%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
14:51:13	848170/848170	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:15%20GMT	https://www.classcentral.com/subject/ai	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
14:51:14	832893/832893	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:16%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
14:51:15	777616/777616	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:17%20GMT	https://www.classcentral.com/subject/internet-of-things	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
14:51:15	7965/7965	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:18%20GMT	https://www.classcentral.com/subject/information-technology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
14:51:15	7952/7952	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:18%20GMT	https://www.classcentral.com/subject/computer-networking	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
14:51:16	8131/8131	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:19%20GMT	https://www.classcentral.com/subject/machine-learning	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/machine-learning.57.delayed	(from https://www.classcentral.com/)
14:51:19	779243/779243	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:21%20GMT	https://www.classcentral.com/subject/devops	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
14:51:21	832226/832226	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:23%20GMT	https://www.classcentral.com/subject/deep-learning	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/deep-learning.html	(from https://www.classcentral.com/)
14:51:22	775875/775875	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:24%20GMT	https://www.classcentral.com/subject/cryptography	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/cryptography.html	(from https://www.classcentral.com/)
14:51:23	754114/754114	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:25%20GMT	https://www.classcentral.com/subject/quantum-computing	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/quantum-computing.html	(from https://www.classcentral.com/)
14:51:23	7865/7865	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:25%20GMT	https://www.classcentral.com/subject/hci	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/hci	(from https://www.classcentral.com/)
14:51:26	747323/747323	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:27%20GMT	https://www.classcentral.com/subject/distributed-systems	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/distributed-systems.html	(from https://www.classcentral.com/)
14:51:28	760388/760388	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:30%20GMT	https://www.classcentral.com/subject/blockchain	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/blockchain.html	(from https://www.classcentral.com/)
14:51:29	746589/746589	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:31%20GMT	https://www.classcentral.com/subject/operating-systems	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
14:51:30	710270/710270	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:33%20GMT	https://www.classcentral.com/subject/computer-graphics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/computer-graphics.html	(from https://www.classcentral.com/)
14:51:32	825804/825804	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:34%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/nutrition-and-wellness.html	(from https://www.classcentral.com/)
14:51:33	834448/834448	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:35%20GMT	https://www.classcentral.com/subject/disease-and-disorders	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
14:51:33	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:35%20GMT	https://www.classcentral.com/subject/public-health	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/public-health	(from https://www.classcentral.com/)
14:51:33	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:36%20GMT	https://www.classcentral.com/subject/health-care	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/health-care	(from https://www.classcentral.com/)
14:51:35	769463/769463	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:38%20GMT	https://www.classcentral.com/subject/nursing	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/nursing.html	(from https://www.classcentral.com/)
14:51:38	756797/756797	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:40%20GMT	https://www.classcentral.com/subject/anatomy	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
14:51:38	747776/747776	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:41%20GMT	https://www.classcentral.com/subject/veterinary-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/veterinary-science.html	(from https://www.classcentral.com/)
14:51:40	718642/718642	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:42%20GMT	https://www.classcentral.com/subject/cme	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/cme.html	(from https://www.classcentral.com/)
14:51:40	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:42%20GMT	https://www.classcentral.com/subject/statistics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/statistics	(from https://www.classcentral.com/)
14:51:41	755120/755120	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:44%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
14:51:42	8074/8074	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:45%20GMT	https://www.classcentral.com/subject/calculus	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/calculus.6b.delayed	(from https://www.classcentral.com/)
14:51:42	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:45%20GMT	https://www.classcentral.com/subject/discrete-mathematics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
14:51:44	741647/741647	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:47%20GMT	https://www.classcentral.com/subject/trigonometry	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/trigonometry.html	(from https://www.classcentral.com/)
14:51:47	752882/752882	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:49%20GMT	https://www.classcentral.com/subject/geometry	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/geometry.html	(from https://www.classcentral.com/)
14:51:48	769295/769295	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:50%20GMT	https://www.classcentral.com/subject/algebra	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/algebra.html	(from https://www.classcentral.com/)
14:51:49	745030/745030	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:51%20GMT	https://www.classcentral.com/subject/precalculus	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
14:51:50	721201/721201	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:52%20GMT	https://www.classcentral.com/subject/number-theory	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/number-theory.html	(from https://www.classcentral.com/)
14:51:50	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:52%20GMT	https://www.classcentral.com/subject/combinatorics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
14:51:51	734215/734215	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:54%20GMT	https://www.classcentral.com/subject/mathematical-logic	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
14:51:53	7998/7998	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:56%20GMT	https://www.classcentral.com/subject/management-and-leadership	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
14:51:54	649872/649872	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:56%20GMT	https://www.classcentral.com/subject/linear-programming	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/linear-programming.html	(from https://www.classcentral.com/)
14:51:55	7939/7939	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:58%20GMT	https://www.classcentral.com/subject/entrepreneurship	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
14:51:56	809256/809256	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:51:58%20GMT	https://www.classcentral.com/subject/finance	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
14:51:56	8081/8081	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:59%20GMT	https://www.classcentral.com/subject/marketing	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/marketing.78.delayed	(from https://www.classcentral.com/)
14:51:57	7955/7955	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:51:59%20GMT	https://www.classcentral.com/subject/strategic-management	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/strategic-management	(from https://www.classcentral.com/)
14:51:59	773405/773405	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:01%20GMT	https://www.classcentral.com/subject/industry-specific	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
14:52:01	784134/784134	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:03%20GMT	https://www.classcentral.com/subject/business-intelligence	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
14:52:02	786869/786869	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:04%20GMT	https://www.classcentral.com/subject/accounting	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/accounting.html	(from https://www.classcentral.com/)
14:52:03	766961/766961	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:05%20GMT	https://www.classcentral.com/subject/human-resources	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
14:52:04	787235/787235	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:06%20GMT	https://www.classcentral.com/subject/project-management	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/project-management.html	(from https://www.classcentral.com/)
14:52:04	7916/7916	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:07%20GMT	https://www.classcentral.com/subject/design-thinking	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/design-thinking	(from https://www.classcentral.com/)
14:52:05	768836/768836	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:07%20GMT	https://www.classcentral.com/subject/sales	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/sales.html	(from https://www.classcentral.com/)
14:52:06	8134/8134	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:09%20GMT	https://www.classcentral.com/subject/business-software	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/business-software.81.delayed	(from https://www.classcentral.com/)
14:52:06	7916/7916	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:09%20GMT	https://www.classcentral.com/subject/risk-management	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/risk-management	(from https://www.classcentral.com/)
14:52:08	747170/747170	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:11%20GMT	https://www.classcentral.com/subject/csr	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/csr.html	(from https://www.classcentral.com/)
14:52:09	8131/8131	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:12%20GMT	https://www.classcentral.com/subject/customer-service	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/customer-service.84.delayed	(from https://www.classcentral.com/)
14:52:09	7869/7869	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:12%20GMT	https://www.classcentral.com/subject/nonprofit	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/nonprofit	(from https://www.classcentral.com/)
14:52:12	765407/765407	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:14%20GMT	https://www.classcentral.com/subject/innovation	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/innovation.html	(from https://www.classcentral.com/)
14:52:13	7879/7879	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:16%20GMT	https://www.classcentral.com/subject/history	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/history	(from https://www.classcentral.com/)
14:52:14	752461/752461	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:16%20GMT	https://www.classcentral.com/subject/operations-management	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
14:52:16	788880/788880	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:18%20GMT	https://www.classcentral.com/subject/literature	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/literature.html	(from https://www.classcentral.com/)
14:52:17	822536/822536	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:19%20GMT	https://www.classcentral.com/subject/language-learning	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/language-learning.html	(from https://www.classcentral.com/)
14:52:17	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:19%20GMT	https://www.classcentral.com/subject/grammar-writing	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/grammar-writing	(from https://www.classcentral.com/)
14:52:19	803038/803038	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:21%20GMT	https://www.classcentral.com/subject/philosophy	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
14:52:21	767340/767340	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:23%20GMT	https://www.classcentral.com/subject/religion	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/religion.html	(from https://www.classcentral.com/)
14:52:22	801948/801948	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:24%20GMT	https://www.classcentral.com/subject/esl	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/esl.html	(from https://www.classcentral.com/)
14:52:22	7853/7853	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:25%20GMT	https://www.classcentral.com/subject/sports	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/sports	(from https://www.classcentral.com/)
14:52:23	775163/775163	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:25%20GMT	https://www.classcentral.com/subject/culture	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/culture.html	(from https://www.classcentral.com/)
14:52:25	7853/7853	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:28%20GMT	https://www.classcentral.com/subject/ethics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/ethics	(from https://www.classcentral.com/)
14:52:25	757534/757534	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:27%20GMT	https://www.classcentral.com/subject/journalism	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/journalism.html	(from https://www.classcentral.com/)
14:52:27	759817/759817	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:29%20GMT	https://www.classcentral.com/subject/linguistics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/linguistics.html	(from https://www.classcentral.com/)
14:52:28	766720/766720	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:30%20GMT	https://www.classcentral.com/subject/food	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/food.html	(from https://www.classcentral.com/)
14:52:29	7879/7879	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:32%20GMT	https://www.classcentral.com/subject/reading	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/reading	(from https://www.classcentral.com/)
14:52:29	747830/747830	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:31%20GMT	https://www.classcentral.com/subject/library-science	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/library-science.html	(from https://www.classcentral.com/)
14:52:30	8158/8158	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:33%20GMT	https://www.classcentral.com/subject/crisis-management	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/crisis-management.97.delayed	(from https://www.classcentral.com/)
14:52:32	786089/786089	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:34%20GMT	https://www.classcentral.com/subject/electrical-engineering	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
14:52:32	8181/8181	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:35%20GMT	https://www.classcentral.com/subject/mechanical-engineering	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/mechanical-engineering.99.delayed	(from https://www.classcentral.com/)
14:52:33	7942/7942	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:35%20GMT	https://www.classcentral.com/subject/civil-engineering	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
14:52:35	766006/766006	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:37%20GMT	https://www.classcentral.com/subject/robotics	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/robotics.html	(from https://www.classcentral.com/)
14:52:36	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:39%20GMT	https://www.classcentral.com/subject/gis	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/gis	(from https://www.classcentral.com/)
14:52:37	752813/752813	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:39%20GMT	https://www.classcentral.com/subject/nanotechnology	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/nanotechnology.html	(from https://www.classcentral.com/)
14:52:39	765854/765854	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:41%20GMT	https://www.classcentral.com/subject/textiles	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
14:52:40	7841/7841	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2002%20Feb%202023%2022:52:43%20GMT	https://www.classcentral.com/subject/bim	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/bim	(from https://www.classcentral.com/)
14:52:40	761350/761350	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2022:52:43%20GMT	https://www.classcentral.com/subject/manufacturing	C:/Users/Kwesi/Desktop/trial/classcentral/www.classcentral.com/subject/manufacturing.html	(from https://www.classcentral.com/)
